ESPORTSTMNT01_2690351;complete;5;Blue;sup;Abagnale;NYYRIKKI;oe:team:931fd7145df2dee0403461381e45b58;Thresh;0
ESPORTSTMNT01_2690351;complete;6;Red;top;Carlsen;Astralis Talent;oe:team:c94195cef56d1eabb7e0304efad4c47;Renekton;1
ESPORTSTMNT01_2690351;complete;7;Red;jng;Taxer;Astralis Talent;oe:team:c94195cef56d1eabb7e0304efad4c47;Viego;1
ESPORTSTMNT01_2690351;complete;8;Red;mid;Chres;Astralis Talent;oe:team:c94195cef56d1eabb7e0304efad4c47;Corki;1
ESPORTSTMNT01_2690351;complete;9;Red;bot;Chrisberg;Astralis Talent;oe:team:c94195cef56d1eabb7e0304efad4c47;Ziggs;1
ESPORTSTMNT01_2690351;complete;10;Red;sup;Wendel;Astralis Talent;oe:team:c94195cef56d1eabb7e0304efad4c47;Leona;1
ESPORTSTMNT01_2690351;complete;100;Blue;team;;NYYRIKKI;oe:team:931fd7145df2dee0403461381e45b58;;0
ESPORTSTMNT01_2690351;complete;200;Red;team;;Astralis Talent;oe:team:c94195cef56d1eabb7e0304efad4c47;;1
ESPORTSTMNT01_2700456;complete;1;Blue;top;Oscarinin;Fnatic TQ;oe:team:8a7675b5d0c1386df989adf7428201b;Kennen;1
ESPORTSTMNT01_2700456;complete;2;Blue;jng;Maxi;Fnatic TQ;oe:team:8a7675b5d0c1386df989adf7428201b;Jarvan IV;1
ESPORTSTMNT01_2700456;complete;3;Blue;mid;Baca;Fnatic TQ;oe:team:8a7675b5d0c1386df989adf7428201b;Vex;1
ESPORTSTMNT01_2700456;complete;4;Blue;bot;BEAN;Fnatic TQ;oe:team:8a7675b5d0c1386df989adf7428201b;Caitlyn;1
ESPORTSTMNT01_2700456;complete;5;Blue;sup;rhuckz;Fnatic TQ;oe:team:8a7675b5d0c1386df989adf7428201b;Thresh;1
ESPORTSTMNT01_2700456;complete;6;Red;top;Gaëthan;MAD Lions Madrid;oe:team:9b4c0a1b3fce5f8df14d86277203dfe;Gwen;0
ESPORTSTMNT01_2700456;complete;7;Red;jng;Hades;MAD Lions Madrid;oe:team:9b4c0a1b3fce5f8df14d86277203dfe;Lee Sin;0
ESPORTSTMNT01_2700456;complete;8;Red;mid;Knighter;MAD Lions Madrid;oe:team:9b4c0a1b3fce5f8df14d86277203dfe;Corki;0
ESPORTSTMNT01_2700456;complete;9;Red;bot;DenVoksne;MAD Lions Madrid;oe:team:9b4c0a1b3fce5f8df14d86277203dfe;Jinx;0
ESPORTSTMNT01_2700456;complete;10;Red;sup;Lilipp;MAD Lions Madrid;oe:team:9b4c0a1b3fce5f8df14d86277203dfe;Lulu;0
ESPORTSTMNT01_2700456;complete;100;Blue;team;;Fnatic TQ;oe:team:8a7675b5d0c1386df989adf7428201b;;1
ESPORTSTMNT01_2700456;complete;200;Red;team;;MAD Lions Madrid;oe:team:9b4c0a1b3fce5f8df14d86277203dfe;;0
ESPORTSTMNT01_2690370;complete;1;Blue;top;Kektz;Riddle Esports;oe:team:9eb531c72890b1ae7e50122f0884f37;Ornn;0
ESPORTSTMNT01_2690370;complete;2;Blue;jng;MC;Riddle Esports;oe:team:9eb531c72890b1ae7e50122f0884f37;Graves;0
ESPORTSTMNT01_2690370;complete;3;Blue;mid;SlowQ;Riddle Esports;oe:team:9eb531c72890b1ae7e50122f0884f37;Viktor;0
